source,target,weight
cabanavintage,0,0.00416666666667
cabanavintage,4,0.00297619047619
florencesaineloiselle,1,0.0177133655395
florencesaineloiselle,6,0.002849002849
keith_b_teague_designs_,1,0.0564568462038
keith_b_teague_designs_,5,0.0323383084577
keith_b_teague_designs_,17,0.0298507462687
julie_b_yxe,0,0.00888888888889
julie_b_yxe,8,0.0031746031746
julie_b_yxe,9,0.000236406619385
tuttobelloamore,11,0.0277777777778
tuttobelloamore,3,0.015376984127
tuttobelloamore,9,0.0116514690983
aileroo,0,0.02
aileroo,5,0.00238095238095
aileroo,10,0.0015873015873
bayanhariri,4,0.00811688311688
storycollections,0,0.00833333333333
storycollections,20,0.00694444444444
storycollections,8,0.0047619047619
l_ocora,0,0.0075
l_ocora,5,0.00416666666667
begumtellioglu,3,0.0144230769231
begumtellioglu,0,0.00384615384615
begumtellioglu,11,0.00384615384615
ivonesantos,4,0.0115546218487
ivonesantos,0,0.00441176470588
ivonesantos,20,0.00122549019608
susu010101,0,0.0273134328358
susu010101,6,0.00597014925373
susu010101,3,0.0044776119403
seastarbeachwear,0,0.00269784172662
seastarbeachwear,1,0.00125117297466
seastarbeachwear,3,0.00112410071942
orbernstein,0,0.009375
orbernstein,9,0.00731382978723
orbernstein,8,0.00446428571429
esraavas,14,0.0138888888889
dilettafenicia,2,0.0018315018315
goldiezaldivar,2,0.00984432234432
goldiezaldivar,4,0.00908801020408
goldiezaldivar,8,0.00446428571429
michelelablog,4,0.0928319167928
michelelablog,6,0.00275844774622
michelelablog,5,0.00249026532645
alinecoquelle,6,0.0404802379941
alinecoquelle,0,0.015953038674
alinecoquelle,10,0.00775015346839
lgurvichvintage,12,0.0144927536232
mikewill53,0,0.00945945945946
mikewill53,20,0.00675675675676
mikewill53,10,0.0045045045045
5am_cuts,0,0.00384615384615
macarenatb,5,0.000744047619048
macarenatb,0,0.000446428571429
macarenatb,1,0.000388198757764
gmarch.gm,0,0.05
gmarch.gm,4,0.0357142857143
houseofdharma,0,0.00942028985507
houseofdharma,14,0.0042270531401
houseofdharma,8,0.00414078674948
stefaniaperrone,0,0.0261904761905
stefaniaperrone,10,0.00793650793651
stefaniaperrone,8,0.00340136054422
theahavlin,12,0.0124223602484
theahavlin,0,0.00714285714286
theahavlin,9,0.000506585612969
paolagmagnoni,0,0.0166666666667
paolagmagnoni,4,0.0119047619048
klotho_thread_of_time,18,0.0701754385965
klotho_thread_of_time,0,0.0140350877193
klotho_thread_of_time,5,0.00438596491228
mariasgoneee,6,0.0153846153846
mariasgoneee,0,0.0025
robynbeatriceroberts,1,0.0347826086957
robynbeatriceroberts,0,0.03
robynbeatriceroberts,3,0.0125
pennyfrancesapothecary,0,0.00501432664756
pennyfrancesapothecary,7,0.000859598853868
pennyfrancesapothecary,12,0.000498318176155
kapok,17,0.00771724031486
kapok,0,0.0025466893039
kapok,2,0.00208959122372
johnarcaraphotography,15,0.0260201064459
johnarcaraphotography,0,0.00112359550562
johnarcaraphotography,2,0.000576202823394
_jeuxdeau_,0,0.00280373831776
_jeuxdeau_,2,0.000479271507309
_jeuxdeau_,4,0.000333778371162
pineapplecrownuk,0,0.0482142857143
pineapplecrownuk,2,0.00732600732601
twonewyork,0,0.00234375
twonewyork,2,0.000934829059829
twonewyork,4,0.00093005952381
oppidaneducation,0,0.00714285714286
vasiliki_tsantila,18,0.03125
vasiliki_tsantila,0,0.00714285714286
vasiliki_tsantila,13,0.00396825396825
novel.fineries,17,0.00505050505051
novel.fineries,0,0.00277777777778
italiansummersbylisa,3,0.0712064676617
italiansummersbylisa,6,0.0088021431305
italiansummersbylisa,14,0.00829187396352
kirstyhchow,0,0.00135135135135
kirstyhchow,9,0.00115008625647
odp_collection,5,0.032154340836
odp_collection,0,0.0191318327974
odp_collection,2,0.00981119630637
biaspeckham,17,0.0228370663153
biaspeckham,0,0.0224637681159
biaspeckham,2,0.00507865725257
lejeune.leopoldine,10,0.00555555555556
lejeune.leopoldine,11,0.00333333333333
lejeune.leopoldine,0,0.0025
mari_yano,0,0.00643153526971
mari_yano,17,0.00339494530366
mari_yano,12,0.000721630885802
raffaeledellaria,12,0.00621118012422
raffaeledellaria,10,0.00396825396825
raffaeledellaria,4,0.00255102040816
lehuabeauty,0,0.0184210526316
lehuabeauty,10,0.00292397660819
lehuabeauty,2,0.00134952766532
dreammakers.decor,5,0.0126262626263
dreammakers.decor,9,0.000322372662798
amalficoastlovers,3,0.0952380952381
amalficoastlovers,0,0.00595238095238
amalficoastlovers,6,0.00549450549451
alechiodi78,0,0.00526315789474
emychic_official,3,0.0267857142857
emychic_official,0,0.0183673469388
emychic_official,6,0.00627943485086
karagerson,8,0.0408163265306
karagerson,12,0.00621118012422
manu.cavallo,5,0.00416666666667
manu.cavallo,0,0.0025
manu.cavallo,16,0.00238095238095
tommasospinzi,17,0.0305194805195
tommasospinzi,8,0.0163265306122
tommasospinzi,0,0.0103571428571
apprecier_fashion,0,0.00277777777778
erikageara,11,0.0805555555556
erikageara,9,0.00236406619385
veritomiami,0,0.009670781893
veritomiami,12,0.000715691536948
veritomiami,11,0.000411522633745
luxetiffany,13,0.0161233788994
luxetiffany,14,0.0135383806519
luxetiffany,18,0.00709779179811
etistylefile,14,0.00508130081301
etistylefile,0,0.00365853658537
etistylefile,13,0.00271002710027
amelia_pappas,0,0.00277777777778
amelia_pappas,2,0.000474833808167
louiszam,0,0.00272727272727
louiszam,4,0.0025974025974
louiszam,18,0.00227272727273
mellyyc,6,0.00693000693001
mellyyc,13,0.002002002002
mellyyc,0,0.00135135135135
louise_friedlaender,1,0.0434782608696
rose.roam,3,0.0125
emrldisle,2,0.0138067061144
emrldisle,4,0.00412087912088
emrldisle,1,0.00167224080268
vdphelsinki,12,0.0230487166056
vdphelsinki,0,0.0177710843373
vdphelsinki,17,0.00711938663746
lesirenuse,3,0.00669642857143
kateloughtravel,13,0.0242165242165
kateloughtravel,18,0.0117521367521
kateloughtravel,3,0.011485042735
pochevillecatering,0,0.00109375
pochevillecatering,12,0.00054347826087
pochevillecatering,9,0.000332446808511
margiemiklas,3,0.0100703324808
margiemiklas,0,0.00856777493606
margiemiklas,14,0.00724637681159
mr_poey,17,0.0118577075099
mr_poey,4,0.00698757763975
mr_poey,2,0.00445930880713
mgluckypig,0,0.00416666666667
bottegaegnazia,0,0.0107142857143
maria_kofidou,0,0.0174242424242
maria_kofidou,6,0.00815850815851
maria_kofidou,9,0.00185364281109
global_adventuress,10,0.00515463917526
global_adventuress,13,0.00458190148912
global_adventuress,4,0.00220913107511
mmaren,3,0.0131578947368
mmaren,6,0.00404858299595
mmaren,2,0.00134952766532
sqa2022,12,0.0054347826087
theonefiftysix,6,0.0114345114345
theonefiftysix,0,0.00540540540541
theonefiftysix,10,0.000750750750751
naybs,0,0.00314960629921
naybs,6,0.0030284675954
naybs,3,0.000984251968504
ladivinacostiera,6,0.153846153846
ladivinacostiera,3,0.148026315789
ladivinacostiera,19,0.125
jackieillustrated,3,0.00663183279743
jackieillustrated,0,0.00128617363344
jackieillustrated,2,0.000164894055569
roxyinthecity,0,0.00697674418605
roxyinthecity,3,0.00436046511628
roxyinthecity,4,0.000830564784053
saleinsolubile,0,0.00625
saleinsolubile,9,0.00132978723404
mazjoseph,10,0.00396825396825
palorosaproject,0,0.03225
palorosaproject,19,0.018125
palorosaproject,5,0.00416666666667
potencialidades,10,0.0048309178744
potencialidades,12,0.00189035916824
momoe74,4,0.0106292517007
momoe74,14,0.00595238095238
momoe74,0,0.0047619047619
condottasuite14,12,0.0137299771167
condottasuite14,10,0.00584795321637
condottasuite14,0,0.00526315789474
julianebailey,11,0.0361111111111
julianebailey,12,0.030193236715
julianebailey,0,0.00694444444444
betsypie,13,0.0172143974961
betsypie,9,0.00149835181301
betsypie,0,0.00140845070423
maria__aiello,12,0.00255754475703
stella_cadente14,10,0.0164319248826
stella_cadente14,0,0.0158450704225
stella_cadente14,14,0.00586854460094
tzniutstyle24,2,0.002331002331
bungaloweight,0,0.0020618556701
bungaloweight,9,0.00164509760912
bungaloweight,8,0.00147275405007
carlapositano,3,0.0240384615385
carlapositano,0,0.00192307692308
kimmcsweeney52,0,0.0155405405405
kimmcsweeney52,11,0.0101351351351
kimmcsweeney52,12,0.00749118683901
wanderwithjojo,3,0.0446428571429
wanderwithjojo,10,0.014880952381
wanderwithjojo,4,0.00255102040816
njcubangirl,6,0.00712250712251
njcubangirl,0,0.00462962962963
njcubangirl,10,0.00102880658436
thestylejunkiestravel,13,0.120138888889
thestylejunkiestravel,14,0.0309895833333
thestylejunkiestravel,11,0.020625
joeknightuk,1,0.0108695652174
maurakent,9,0.00276887204897
maurakent,8,0.00195694716243
maurakent,3,0.00171232876712
sarafitzmaurice,1,0.00271739130435
sarafitzmaurice,4,0.00223214285714
sarafitzmaurice,6,0.00192307692308
romexlove,3,0.00840053763441
romexlove,14,0.00739247311828
romexlove,0,0.00376344086022
robertolepore,19,0.845070422535
robertolepore,6,0.227518959913
robertolepore,0,0.0137323943662
emmacalvertjewellery,0,0.00405405405405
emmacalvertjewellery,2,0.003465003465
emmacalvertjewellery,6,0.002079002079
iakopi,3,0.0144230769231
cocoloca89,6,0.00591715976331
cocoloca89,12,0.00334448160535
cocoloca89,0,0.00288461538462
lieutenantlanvin,6,0.00137362637363
lieutenantlanvin,0,0.000892857142857
mariolsenfarah,1,0.00194099378882
mariolsenfarah,11,0.000892857142857
mariolsenfarah,4,0.000637755102041
jessiepbraun,12,0.000712758374911
mywhitet,0,0.0285714285714
mywhitet,17,0.00649350649351
mywhitet,2,0.0018315018315
etiquetteitaly,3,0.0054347826087
etiquetteitaly,16,0.00414078674948
etiquetteitaly,5,0.0036231884058
eliasabdelnour,3,0.00347222222222
evrenkali2,0,0.00760233918129
evrenkali2,10,0.00194931773879
evrenkali2,8,0.00167084377611
sheagrafik,8,0.0178571428571
ladyfoxmags,10,0.0591016548463
ladyfoxmags,0,0.00212765957447
ladyfoxmags,12,0.000925069380204
adacanamares,0,0.0108024691358
adacanamares,10,0.0017146776406
adacanamares,1,0.00134192163178
ruralpub,3,0.0432692307692
ruralpub,0,0.00384615384615
mrsrafdow,13,0.0048309178744
mrsrafdow,12,0.00378071833648
sgetiquette,0,0.00454545454545
sgetiquette,9,0.000967117988395
jelizaveta,14,0.0138888888889
jelizaveta,0,0.00416666666667
jelizaveta,1,0.0018115942029
danielledrollins,0,0.00565006075334
danielledrollins,9,0.00213283007161
danielledrollins,7,0.00182260024301
switchesandbeaches,10,0.0189393939394
switchesandbeaches,1,0.00197628458498
switchesandbeaches,0,0.00113636363636
checcoluzi,6,0.00965339008817
checcoluzi,0,0.00681818181818
checcoluzi,4,0.00367024280068
lisoire,0,0.0107142857143
michelepetrone77,3,0.0625
rawcontent,9,0.00531914893617
minikoshop,5,0.00714869281046
minikoshop,0,0.00637254901961
minikoshop,1,0.00341005967604
fionafidder,8,0.00936768149883
fionafidder,9,0.00592954307639
fionafidder,0,0.00122950819672
mimosa.hsu,9,0.00531914893617
___letizia___,10,0.0277777777778
alcazar.javi,0,0.00353535353535
alcazar.javi,6,0.0003885003885
alcazar.javi,16,0.0002405002405
kwslippers,0,0.01
kwslippers,9,0.00531914893617
kwslippers,15,0.00526315789474
laputenas,8,0.0357142857143
laputenas,5,0.0208333333333
laputenas,2,0.00641025641026
tessconners,0,0.003125
nslifestylesblog,4,0.0292696025779
nslifestylesblog,1,0.00163452108532
nslifestylesblog,13,0.000835421888053
federicasant,0,0.0108333333333
federicasant,20,0.00277777777778
federicasant,10,0.00185185185185
francesca_calligaris,6,0.0413105413105
francesca_calligaris,0,0.0277777777778
francesca_calligaris,19,0.0115740740741
makeupthiene,2,0.00150829562594
4nc4,0,0.00483870967742
4nc4,14,0.00268817204301
4nc4,12,0.00140252454418
misterbar_capri_,3,0.0107142857143
misterbar_capri_,4,0.00510204081633
misterbar_capri_,0,0.00428571428571
apresannette,1,0.0110869565217
apresannette,6,0.00461538461538
apresannette,7,0.0045
pollyonvoyage,10,0.664291615035
pollyonvoyage,3,0.0226533457249
pollyonvoyage,1,8.08146112817e-05
burcin.onur,3,0.0170454545455
burcin.onur,0,0.00454545454545
rimaglio,10,0.0555555555556
dennislauritzen,17,0.147727272727
dennislauritzen,0,0.0125
artigianatoepalazzo,12,0.0843736547568
artigianatoepalazzo,0,0.00445544554455
artigianatoepalazzo,2,0.000507743082001
serragoney,0,0.00396825396825
serragoney,1,0.00207039337474
serragoney,12,0.00138026224983
chrisyuenying,12,0.00207039337474
chrisyuenying,9,0.000506585612969
morganpatricialove,2,0.000364564345607
morganpatricialove,0,0.000236966824645
morganpatricialove,12,0.000206058108387
mrsclaireffe,10,0.0155945419103
mrsclaireffe,12,0.00991609458429
mrsclaireffe,0,0.00380116959064
gianni_s_boats_capri,3,0.125
gianni_s_boats_capri,4,0.0142857142857
malama_boutique,2,0.00391737891738
navis1921,17,0.0197628458498
navis1921,0,0.0130434782609
navis1921,2,0.00334448160535
magazat,0,0.00204081632653
magazat,2,0.00104657247514
ashleymoos10,6,0.00221893491124
ashleymoos10,0,0.00216346153846
ashleymoos10,13,0.00213675213675
wreckedvintage,6,0.00226244343891
wreckedvintage,8,0.00210084033613
wreckedvintage,0,0.000735294117647
manuelavernaccini,1,0.0182328190743
manuelavernaccini,11,0.0129032258065
manuelavernaccini,0,0.00967741935484
callmeliene,5,0.00980392156863
callmeliene,0,0.00661764705882
callmeliene,17,0.00133689839572
holly_anna_1,0,0.0242647058824
holly_anna_1,1,0.0166240409207
holly_anna_1,2,0.00226244343891
minabagiota,18,0.472426470588
minabagiota,14,0.0089188453159
minabagiota,0,0.00130718954248
sugokuiievents,3,0.0505087209302
sugokuiievents,0,0.00203488372093
sugokuiievents,9,0.00129886194953
toyasky,1,0.0117056856187
toyasky,0,0.00961538461538
toyasky,2,0.000493096646943
spenny_g,9,0.000664893617021
nichefila,6,0.0409777138749
nichefila,0,0.0168224299065
nichefila,19,0.00233644859813
paulaminhos,0,0.00625
paulaminhos,19,0.00390625
paulaminhos,2,0.00240384615385
elizabethswiftdesign,0,0.0240740740741
elizabethswiftdesign,9,0.0043341213554
elizabethswiftdesign,1,0.00161030595813
margaaaux.s,0,0.00657894736842
michele.wise,4,0.00595238095238
grayscale_pr,2,0.00202429149798
grayscale_pr,6,0.00202429149798
grayscale_pr,4,0.00187969924812
catherinelbloom,0,0.00808219178082
catherinelbloom,2,0.00672052452874
catherinelbloom,6,0.00330172110994
karelkkaram,6,0.010989010989
tarasdolcevita,14,0.0297916666667
tarasdolcevita,0,0.01575
tarasdolcevita,17,0.00954545454545
villatreville,3,0.141419491525
villatreville,0,0.00127118644068
villatreville,1,0.000368459837878
monicamahoney,0,0.00765306122449
monicamahoney,4,0.00583090379009
monicamahoney,2,0.00235478806907
elizabethladendorf,0,0.0107142857143
elizabethladendorf,4,0.00765306122449
studiobusso,0,0.00227272727273
studiobusso,1,0.00131752305665
annewolfepostic,2,0.000474833808167
random_yorch,19,0.000872093023256
random_yorch,10,0.000258397932817
random_yorch,0,0.000232558139535
trevillebeachclub,3,0.0775462962963
trevillebeachclub,0,0.000925925925926
dkorpman,5,0.0104166666667
dkorpman,0,0.00625
dkorpman,4,0.00446428571429
francaseverini,12,0.00386473429952
francaseverini,5,0.00308641975309
francaseverini,0,0.00111111111111
minasliristis,0,0.0287878787879
minasliristis,2,0.013986013986
minasliristis,1,0.00395256916996
rossgolightly,17,0.0227272727273
rossgolightly,16,0.0119047619048
storiesbykine,2,0.000833854492391
storiesbykine,0,0.000813008130081
storiesbykine,5,0.000677506775068
jetsetreport,13,0.00617283950617
jetsetreport,1,0.0024154589372
jetsetreport,4,0.00198412698413
nefes2014,0,0.005
sorellesforza,2,0.004884004884
sorellesforza,0,0.00238095238095
monilaurie,0,0.00196078431373
monilaurie,6,0.00150829562594
monilaurie,9,0.0014601585315
sleepinjiva,0,0.025
sleepinjiva,1,0.00724637681159
msrebeccaw,18,0.0090206185567
msrebeccaw,0,0.00618556701031
msrebeccaw,13,0.00458190148912
fasteddyspencer,17,0.00324675324675
holycaftan,3,0.0335648148148
holycaftan,15,0.0175438596491
holycaftan,0,0.0106481481481
fraaesposito,19,0.090625
fraaesposito,3,0.05
fraaesposito,0,0.0025
stylezza,1,0.0215912451937
stylezza,6,0.0115122972266
stylezza,5,0.0104875283447
meryledavis,3,0.0054347826087
yourcamilla,0,0.025
yourcamilla,5,0.0122549019608
yourcamilla,10,0.00326797385621
chelseaprice,5,0.0277777777778
chelseaprice,16,0.015873015873
missvictoriachristian,0,0.00718390804598
missvictoriachristian,5,0.00383141762452
missvictoriachristian,4,0.00205254515599
coteswim,14,0.022619047619
coteswim,0,0.00285714285714
coteswim,3,0.00178571428571
bbberenger,17,0.306648575305
bbberenger,0,0.0089552238806
bbberenger,5,0.00746268656716
paolofilippo_fantoni,0,0.0061320754717
paolofilippo_fantoni,9,0.000535260270306
jacopobuffa,12,0.0434782608696
jacopobuffa,0,0.00769230769231
d_kinging,17,0.232558139535
d_kinging,10,0.00645994832041
d_kinging,0,0.00116279069767
avondaletravel,14,0.0138888888889
hezlet,1,0.0217391304348
lawology.com.au,16,0.0112781954887
lawology.com.au,8,0.00751879699248
lawology.com.au,1,0.00228832951945
thesunrisekids,0,0.00459770114943
thesunrisekids,8,0.00246305418719
thesunrisekids,1,0.00174912543728
stitchedbymitch,6,0.0053050397878
stitchedbymitch,2,0.000884173297966
sandraluziaschafroth,6,0.0461538461538
rstpeters,1,0.00682011935209
rstpeters,0,0.00490196078431
ladoublej,4,0.0107142857143
ladoublej,1,0.00434782608696
gastronovoyage,0,0.0062091503268
gastronovoyage,10,0.00145243282498
gastronovoyage,5,0.000544662309368
valeria.szabo,0,0.0333333333333
valeria.szabo,10,0.0198412698413
valeria.szabo,12,0.0036231884058
ferruccio_lambiase,3,0.0125
yatracollection,0,0.00535714285714
yatracollection,2,0.003663003663
nerminale,0,0.0405405405405
nerminale,10,0.0285285285285
nerminale,11,0.0162162162162
maricaevents,14,0.0246913580247
maricaevents,2,0.00522317188984
maricaevents,3,0.00347222222222
mandorle_2483,8,0.00738916256158
mandorle_2483,2,0.00132625994695
mandorle_2483,1,0.000749625187406
designer_theory,9,0.00151975683891
cordelaney,6,0.003663003663
cordelaney,0,0.00297619047619
cordelaney,1,0.00258799171843
n1agency,0,0.0345238095238
n1agency,16,0.0136054421769
n1agency,8,0.00680272108844
tischnewyork,9,0.00575043128235
tischnewyork,0,0.00540540540541
tischnewyork,2,0.001386001386
kk_pike,0,0.005
kk_pike,3,0.00416666666667
kk_pike,4,0.00238095238095
bowerswimwear,0,0.00290178571429
bowerswimwear,1,0.000582298136646
bowerswimwear,2,0.000228937728938
nick.spinatelli,0,0.0125
nick.spinatelli,14,0.00130208333333
nick.spinatelli,4,0.00111607142857
venumagazine,3,0.00519759450172
venumagazine,0,0.0027147766323
venumagazine,4,0.00122729504173
florenceavignant,14,0.0178571428571
amvu1505,0,0.0311023622047
amvu1505,5,0.00853018372703
amvu1505,12,0.00308113659706
lesliemodel,0,0.00238095238095
lesliemodel,12,0.00207039337474
lesliemodel,2,0.001221001221
bardot_oc,0,0.0166666666667
bardot_oc,4,0.00595238095238
grayandco,14,0.00718390804598
grayandco,10,0.00574712643678
grayandco,1,0.00224887556222
sophiehanby,0,0.0229166666667
sophiehanby,13,0.00925925925926
ristorantelacambusapositano,3,0.1171875
ristorantelacambusapositano,6,0.0288461538462
ristorantelacambusapositano,9,0.00132978723404
thechicjetsetter,0,0.00853658536585
thechicjetsetter,12,0.00424178154825
thechicjetsetter,4,0.000871080139373
t_happen,5,0.0138888888889
t_happen,0,0.00833333333333
faruk_shehu,17,0.192435301924
faruk_shehu,0,0.0029197080292
faruk_shehu,12,0.00222151697874
carlocalyps,10,0.00146198830409
carlocalyps,12,0.00114416475973
elenamoretti__,3,0.0220588235294
elenamoretti__,0,0.00661764705882
elenamoretti__,12,0.00127877237852
annetornroos,6,0.0079575596817
annetornroos,0,0.00172413793103
rodearagao,5,0.0208333333333
rodearagao,2,0.0121275121275
rodearagao,0,0.00709459459459
andi_bagus,1,0.00459526334394
andi_bagus,0,0.00162601626016
andi_bagus,2,0.000625390869293
diversionstravel,3,0.0204081632653
diversionstravel,12,0.0159716060337
diversionstravel,14,0.00850340136054
fboitalia1,3,0.00424107142857
fboitalia1,1,0.0033850931677
fboitalia1,0,0.00278571428571
cindylb22,0,0.0030303030303
cindylb22,6,0.002331002331
cindylb22,4,0.00108225108225
cdmtraveling,4,0.00107142857143
cdmtraveling,2,0.00102564102564
cdmtraveling,0,0.001
bombiger,2,0.025641025641
catherineturek,4,0.00446428571429
catherineturek,9,0.00132978723404
domgr,6,0.0361990950226
domgr,13,0.00653594771242
domgr,18,0.00367647058824
blue_gardens,0,0.0161538461538
blue_gardens,9,0.00605564648118
blue_gardens,19,0.00192307692308
hamza.benomar,19,0.25
hamza.benomar,6,0.0384615384615
meme.london,2,0.0221524507239
meme.london,0,0.00408163265306
meme.london,1,0.00295770482106
italianalluretravel,14,0.194852941176
italianalluretravel,3,0.0242647058824
italianalluretravel,18,0.0181066176471
juln.gaman,0,0.00952380952381
juln.gaman,5,0.00132275132275
juln.gaman,20,0.00132275132275
noelle_hilario,14,0.00814176245211
noelle_hilario,12,0.00499750124938
noelle_hilario,1,0.00349825087456
olgadoumet,6,0.00400177856825
olgadoumet,0,0.000867052023121
olgadoumet,12,0.000753958280975
helenemurdoch33,4,0.0521978021978
helenemurdoch33,0,0.0324786324786
helenemurdoch33,11,0.0111111111111
cordeliajames,0,0.003
cordeliajames,2,0.00153846153846
cordeliajames,12,0.000869565217391
hesperfox,0,0.0346698113208
hesperfox,8,0.00269541778976
hesperfox,6,0.00253991291727
sgonzen,0,0.00333333333333
stellasognante,0,0.00555555555556
itsmeitsmiri,0,0.00833333333333
fromjaipurwithlove,8,0.00460829493088
fromjaipurwithlove,2,0.00248138957816
lbardishoes,17,0.0181818181818
lbardishoes,5,0.00595238095238
lbardishoes,3,0.00178571428571
knot_all_who_wander,0,0.0196261682243
knot_all_who_wander,8,0.00534045393858
knot_all_who_wander,1,0.00203169443316
becreeves,0,0.00588235294118
donnagirl75,3,0.0227272727273
donnagirl75,0,0.0147727272727
donnagirl75,12,0.00197628458498
hisbateauherchateau,1,0.044099378882
hisbateauherchateau,2,0.0135531135531
hisbateauherchateau,9,0.00683890577508
brownlowinteriordesign,9,0.0199827487062
brownlowinteriordesign,8,0.00772200772201
brownlowinteriordesign,2,0.00519750519751
whiskyalfa,0,0.0125
clearhosp25,0,0.00416666666667
gigiwon,0,0.00361445783133
gigiwon,15,0.00126823081801
gigiwon,6,0.000926784059314
secondemaindeluxe,6,0.157051282051
secondemaindeluxe,0,0.0510416666667
secondemaindeluxe,4,0.0357142857143
vickykalofolias,1,0.00449775112444
vickykalofolias,16,0.00164203612479
thehaflife,0,0.0118421052632
thehaflife,12,0.00228832951945
thehaflife,3,0.00164473684211
mattlynch40,0,0.009
matildavicent,0,0.00253807106599
matildavicent,6,0.00156188988676
matildavicent,2,0.00130157490564
marikagazzard,0,0.0125
vivaglammag,6,0.0211817168339
vivaglammag,12,0.00504095778198
vivaglammag,2,0.0042735042735
federica_gervasoni,0,0.015
federica_gervasoni,2,0.0003663003663
federica_gervasoni,12,0.000310559006211
moniquephoto,0,0.00464015151515
moniquephoto,3,0.00319602272727
moniquephoto,6,0.00174825174825
chloe_and_frank,1,0.00228832951945
kokoon_store,0,0.00634920634921
kokoon_store,5,0.00308641975309
kokoon_store,1,0.00276052449965
mrstaschen,1,0.00869565217391
mrstaschen,2,0.00512820512821
brianbranton,17,0.00737100737101
brianbranton,0,0.00185810810811
brianbranton,3,0.000844594594595
g.delvecchio79,3,0.0791666666667
g.delvecchio79,12,0.000966183574879
mralejandro,4,0.00385647216633
mralejandro,0,0.00352112676056
mralejandro,10,0.0018257694314
librarygirlpresents,1,0.0124223602484
sven_maleszka,0,0.0107692307692
sven_maleszka,4,0.00494505494505
sven_maleszka,6,0.00355029585799
indigotilt,2,0.025641025641
indigotilt,0,0.00213414634146
indigotilt,9,0.00201089776855
sjvillaslondon,14,0.0184630738523
sjvillaslondon,15,0.00756381972896
sjvillaslondon,6,0.0059880239521
katiekeener,3,0.00961538461538
katiekeener,8,0.00549450549451
katiekeener,13,0.0042735042735
style_818,11,0.00877192982456
style_818,2,0.00523934270064
style_818,6,0.000635071842502
manuelamezcuaruiz,0,0.02
theseventhduchess,0,0.00175438596491
theseventhduchess,14,0.000730994152047
pippahbeachstyle,0,0.00427461139896
pippahbeachstyle,9,0.00322456179032
pippahbeachstyle,20,0.00237478411054
gorgo_la_meduse,18,0.0845070422535
gorgo_la_meduse,2,0.0130010834236
gorgo_la_meduse,0,0.0056338028169
vickiapo,0,0.0125
chevilleshoes,0,0.0046511627907
chevilleshoes,2,0.0020870602266
azzurraceramica,12,0.0158102766798
azzurraceramica,4,0.00284090909091
azzurraceramica,9,0.000725338491296
angedesveaux,13,0.002849002849
angedesveaux,0,0.00192307692308
angedesveaux,8,0.0018315018315
georgestratigis,18,0.02
georgestratigis,6,0.00923076923077
georgestratigis,17,0.00484848484848
marshas01,3,0.007096069869
marshas01,14,0.00436681222707
marshas01,0,0.00414847161572
renata_tikvic,0,0.0025
ottoistschwanger,0,0.0208333333333
ottoistschwanger,1,0.018115942029
ottoistschwanger,12,0.0036231884058
mikibag_handbag_made_in_italy,5,0.0762411347518
mikibag_handbag_made_in_italy,3,0.0259308510638
mikibag_handbag_made_in_italy,12,0.018038852914
sam_bottega,11,0.0152688172043
sam_bottega,0,0.0129032258065
sam_bottega,2,0.00187482768128
fincacortesin,15,0.000970167353869
fincacortesin,0,0.000460829493088
mooremelissa56,3,0.00347222222222
mooremelissa56,4,0.00198412698413
pixstock,10,0.0175438596491
pixstock,1,0.0114416475973
pixstock,0,0.00526315789474
t.kamogen,17,0.0609504132231
t.kamogen,10,0.0284090909091
t.kamogen,14,0.00378787878788
hotelsavoy,18,0.0100806451613
hotelsavoy,0,0.00645161290323
hotelsavoy,12,0.00140252454418
olsenhome,9,0.00177304964539
rosafrankis,14,0.00961538461538
rosafrankis,3,0.00721153846154
rosafrankis,0,0.00384615384615
anamarcarmona,4,0.00297619047619
le_ruts,6,0.0537010159652
le_ruts,3,0.0389150943396
le_ruts,5,0.0172955974843
naturalbornpreneur,15,0.0479876160991
naturalbornpreneur,0,0.00588235294118
naturalbornpreneur,4,0.00210084033613
rachierobb,0,0.00795454545455
rachierobb,9,0.000725338491296
houseof1000fabrics,2,0.000657462195924
kikuluci,3,0.0252403846154
kikuluci,0,0.00961538461538
jmfm_s,13,0.0123456790123
jmfm_s,3,0.0104166666667
jmfm_s,0,0.00277777777778
sarayavandreumel,0,0.0121621621622
sarayavandreumel,6,0.004158004158
sarayavandreumel,5,0.00225225225225
antoniosersale,3,0.0381944444444
antoniosersale,0,0.00555555555556
antoniosersale,2,0.0014245014245
mich_haw,3,0.00568181818182
_____bettina_____,5,0.000677506775068
_____bettina_____,2,0.000625390869293
_____bettina_____,0,0.000406504065041
sundaytimesfood,0,0.00513392857143
sundaytimesfood,12,0.00271739130435
sundaytimesfood,4,0.000398596938776
poojithaou,2,0.0018315018315
carlypaiker_jewellery,4,0.00793650793651
carlypaiker_jewellery,12,0.0048309178744
carlypaiker_jewellery,9,0.00118203309693
mdemdesigns,2,0.0141779788839
mdemdesigns,0,0.00411764705882
mdemdesigns,3,0.00147058823529
enricocuc196_positano,0,0.0336538461538
enricocuc196_positano,3,0.0228365384615
enricocuc196_positano,5,0.00801282051282
charlieking0803,17,0.0363636363636
angelinapezone,3,0.00460526315789
angelinapezone,9,0.0010078387458
angelinapezone,2,0.00080971659919
pirotecnicamansi,3,0.047619047619
